id_serie,id_episodio,nome_serie,nome_episodio,num_episodio,num_temporada,ano,duracao_minutos,generos,avaliacao_media,num_votos
tt1578873,tt2193068,Pretty Little Liars,That Girl Is Poison,5,3,2012,44,"Drama,Mystery,Romance",8.3,548
tt1578873,tt2193070,Pretty Little Liars,Kingdom of the Blind,3,3,2012,43,"Drama,Mystery,Romance",8.5,551
tt1578873,tt2193072,Pretty Little Liars,Birds of a Feather,4,3,2012,43,"Drama,Mystery,Romance",8.2,546
tt1578873,tt2193094,Pretty Little Liars,The Remains of the 'A',6,3,2012,44,"Drama,Mystery,Romance",8.2,534
tt1578873,tt2193102,Pretty Little Liars,Stolen Kisses,8,3,2012,44,"Drama,Mystery,Romance",8.3,568
tt1578873,tt2289036,Pretty Little Liars,Crazy,7,3,2012,43,"Drama,Mystery,Romance",8.5,538
tt1578873,tt2290286,Pretty Little Liars,The Kahn Game,9,3,2012,43,"Drama,Mystery,Romance",8.3,553
tt1578873,tt2295951,Pretty Little Liars,It Happened 'That Night',1,3,2012,44,"Drama,Mystery,Romance",8.6,888
tt1578873,tt2301576,Pretty Little Liars,What Lies Beneath,10,3,2012,44,"Drama,Mystery,Romance",8.3,520
tt1578873,tt2301584,Pretty Little Liars,Single Fright Female,11,3,2012,43,"Drama,Mystery,Romance",8.3,536
tt1578873,tt2301586,Pretty Little Liars,The Lady Killer,12,3,2012,42,"Drama,Mystery,Romance",8.9,902
tt1578873,tt2301590,Pretty Little Liars,She's Better Now,14,3,2013,44,"Drama,Mystery,Romance",8.4,574
tt1578873,tt2318568,Pretty Little Liars,This Is a Dark Ride,13,3,2012,42,"Drama,Mystery,Romance",8.9,994
tt1578873,tt2331300,Pretty Little Liars,Mona-Mania,15,3,2013,45,"Drama,Mystery,Romance",8.5,526
tt1578873,tt2336566,Pretty Little Liars,Misery Loves Company,16,3,2013,45,"Drama,Mystery,Romance",8.6,619
tt1578873,tt2380144,Pretty Little Liars,Dead to Me,18,3,2013,45,"Drama,Mystery,Romance",8.5,510
tt1578873,tt2392208,Pretty Little Liars,"Out of the Frying Pan, Into the Inferno",17,3,2013,44,"Drama,Mystery,Romance",8.5,519
tt1578873,tt2395548,Pretty Little Liars,What Becomes of the Broken-Hearted,19,3,2013,45,"Drama,Mystery,Romance",8.5,525
tt1578873,tt2450736,Pretty Little Liars,Hot Water,20,3,2013,45,"Drama,Mystery,Romance",8.4,493
tt1578873,tt2450738,Pretty Little Liars,"Out of Sight, Out of Mind",21,3,2013,44,"Drama,Mystery,Romance",8.5,503
tt1578873,tt2450742,Pretty Little Liars,Will the Circle Be Unbroken?,22,3,2013,43,"Drama,Mystery,Romance",8.3,480
tt1578873,tt2450744,Pretty Little Liars,I'm Your Puppet,23,3,2013,45,"Drama,Mystery,Romance",8.6,533
tt1578873,tt2450760,Pretty Little Liars,A Dangerous gAme,24,3,2013,43,"Drama,Mystery,Romance",8.7,788
tt1578873,tt2592324,Pretty Little Liars,A Is for A-l-i-v-e,1,4,2013,44,"Drama,Mystery,Romance",8.6,931
tt1578873,tt2829768,Pretty Little Liars,Cat's Cradle,3,4,2013,45,"Drama,Mystery,Romance",7.7,508
tt1578873,tt2829774,Pretty Little Liars,Face Time,4,4,2013,45,"Drama,Mystery,Romance",8.2,481
tt1578873,tt2829786,Pretty Little Liars,Turn of the Shoe,2,4,2013,45,"Drama,Mystery,Romance",8.3,512
tt1578873,tt2961270,Pretty Little Liars,Gamma Zeta Die!,5,4,2013,45,"Drama,Mystery,Romance",8.2,490
tt1578873,tt2961272,Pretty Little Liars,Under the Gun,6,4,2013,45,"Drama,Mystery,Romance",8.2,487
tt1578873,tt2961276,Pretty Little Liars,"Crash and Burn, Girl!",7,4,2013,44,"Drama,Mystery,Romance",8.3,481
tt1578873,tt2961278,Pretty Little Liars,The Guilty Girl's Handbook,8,4,2013,45,"Drama,Mystery,Romance",8.4,490
tt1578873,tt2961280,Pretty Little Liars,Into the Deep,9,4,2013,44,"Drama,Mystery,Romance",8.3,454
tt1578873,tt2961282,Pretty Little Liars,The Mirror Has Three Faces,10,4,2013,45,"Drama,Mystery,Romance",8.4,494
tt1578873,tt2961284,Pretty Little Liars,Bring Down the Hoe,11,4,2013,45,"Drama,Mystery,Romance",8.2,496
tt1578873,tt2961286,Pretty Little Liars,"Now You See Me, Now You Don't",12,4,2013,44,"Drama,Mystery,Romance",8.9,962
tt1578873,tt2961288,Pretty Little Liars,Grave New World,13,4,2013,44,"Drama,Mystery,Romance",8.6,784
tt1578873,tt2961290,Pretty Little Liars,Who's in the Box?,14,4,2014,44,"Drama,Mystery,Romance",8,535
tt1578873,tt3069050,Pretty Little Liars,"Love ShAck, Baby",15,4,2014,44,"Drama,Mystery,Romance",8.2,476
tt1578873,tt3085434,Pretty Little Liars,Close Encounters,16,4,2014,44,"Drama,Mystery,Romance",8.1,450
tt1578873,tt3089420,Pretty Little Liars,EscApe from New York,1,5,2014,44,"Drama,Mystery,Romance",8.4,690
tt1578873,tt3131172,Pretty Little Liars,Bite Your Tongue,17,4,2014,44,"Drama,Mystery,Romance",8.5,523
tt1578873,tt3131178,Pretty Little Liars,Hot for Teacher,18,4,2014,43,"Drama,Mystery,Romance",8.4,486
tt1578873,tt3131180,Pretty Little Liars,Shadow Play,19,4,2014,43,"Drama,Mystery,Romance",6.8,892
tt1578873,tt3131182,Pretty Little Liars,Free Fall,20,4,2014,43,"Drama,Mystery,Romance",8.6,543
tt1578873,tt3131184,Pretty Little Liars,She's Come Undone,21,4,2014,43,"Drama,Mystery,Romance",8.4,505
tt1578873,tt3131188,Pretty Little Liars,Cover for Me,22,4,2014,43,"Drama,Mystery,Romance",7.7,457
tt1578873,tt3131190,Pretty Little Liars,Unbridled,23,4,2014,43,"Drama,Mystery,Romance",8.2,482
tt1578873,tt3131192,Pretty Little Liars,'A' Is for Answers,24,4,2014,44,"Drama,Mystery,Romance",8.8,921
tt1578873,tt3679480,Pretty Little Liars,Whirly Girly,2,5,2014,44,"Drama,Mystery,Romance",8.2,512
tt1578873,tt3679482,Pretty Little Liars,Surfing the Aftershocks,3,5,2014,43,"Drama,Mystery,Romance",7.7,467
tt1578873,tt3691228,Pretty Little Liars,Miss Me x100,5,5,2014,43,"Drama,Mystery,Romance",8.6,697
tt1578873,tt3703888,Pretty Little Liars,"Run, Ali, Run",6,5,2014,44,"Drama,Mystery,Romance",8.2,458
tt1578873,tt3737958,Pretty Little Liars,The Silence of E. Lamb,7,5,2014,43,"Drama,Mystery,Romance",7.7,437
tt1578873,tt3794460,Pretty Little Liars,"Game On, Charles",1,6,2015,43,"Drama,Mystery,Romance",9,1312
tt1578873,tt3794462,Pretty Little Liars,"Tick-Tock, Bitches",1,7,2016,42,"Drama,Mystery,Romance",8.1,567
tt1578873,tt3798226,Pretty Little Liars,Thrown from the Ride,4,5,2014,43,"Drama,Mystery,Romance",7.5,462
tt1578873,tt3839776,Pretty Little Liars,Scream for Me,8,5,2014,43,"Drama,Mystery,Romance",7.7,437
tt1578873,tt3839830,Pretty Little Liars,March of Crimes,9,5,2014,43,"Drama,Mystery,Romance",8.1,438
tt1578873,tt3839834,Pretty Little Liars,A Dark Ali,10,5,2014,44,"Drama,Mystery,Romance",8.2,437
tt1578873,tt3839838,Pretty Little Liars,No One Here Can Love or Understand Me,11,5,2014,43,"Drama,Mystery,Romance",7.7,458
tt1578873,tt3839844,Pretty Little Liars,Taking This One to the Grave,12,5,2014,43,"Drama,Mystery,Romance",8.7,834
tt1578873,tt3914664,Pretty Little Liars,Fresh Meat,15,5,2015,44,"Drama,Mystery,Romance",7.6,446
tt1578873,tt3981672,Pretty Little Liars,How the 'A' Stole Christmas,13,5,2014,44,"Drama,Mystery,Romance",8,590
tt1578873,tt4049372,Pretty Little Liars,Over a Barrel,16,5,2015,44,"Drama,Mystery,Romance",7.5,437
tt1578873,tt4080006,Pretty Little Liars,"Through a Glass, Darkly",14,5,2015,43,"Drama,Mystery,Romance",8.2,468
tt1578873,tt4123836,Pretty Little Liars,Out Damned Spot,19,5,2015,43,"Drama,Mystery,Romance",7.6,439
tt1578873,tt4289352,Pretty Little Liars,The Bin of Sin,17,5,2015,43,"Drama,Mystery,Romance",7.8,436
tt1578873,tt4289360,Pretty Little Liars,Oh What Hard Luck Stories They All Hand Me,18,5,2015,44,"Drama,Mystery,Romance",7.3,446
tt1578873,tt4289362,Pretty Little Liars,Pretty Isn't the Point,20,5,2015,43,"Drama,Mystery,Romance",8.2,458
tt1578873,tt4289366,Pretty Little Liars,Bloody Hell,21,5,2015,44,"Drama,Mystery,Romance",7.8,439
tt1578873,tt4289368,Pretty Little Liars,To Plea or Not to Plea,22,5,2015,42,"Drama,Mystery,Romance",8.1,428
tt1578873,tt4289376,Pretty Little Liars,The Melody Lingers On,23,5,2015,42,"Drama,Mystery,Romance",8.1,445
tt1578873,tt4289378,Pretty Little Liars,"I'm a Good Girl, I Am",24,5,2015,42,"Drama,Mystery,Romance",8.5,573
tt1578873,tt4289382,Pretty Little Liars,Welcome to the Dollhouse,25,5,2015,43,"Drama,Mystery,Romance",9,1351
tt1578873,tt4545840,Pretty Little Liars,Songs of Innocence,2,6,2015,42,"Drama,Mystery,Romance",8,596
tt1578873,tt4575902,Pretty Little Liars,Songs of Experience,3,6,2015,42,"Drama,Mystery,Romance",8.1,509
tt1578873,tt4575904,Pretty Little Liars,Don't Look Now,4,6,2015,42,"Drama,Mystery,Romance",8.1,481
tt1578873,tt4575908,Pretty Little Liars,She's No Angel,5,6,2015,42,"Drama,Mystery,Romance",7.7,508
tt1578873,tt4575914,Pretty Little Liars,No Stone Unturned,6,6,2015,42,"Drama,Mystery,Romance",7.5,488
tt1578873,tt4575918,Pretty Little Liars,"O Brother, Where Art Thou",7,6,2015,42,"Drama,Mystery,Romance",8.2,484
tt1578873,tt4575922,Pretty Little Liars,Last Dance,9,6,2015,42,"Drama,Mystery,Romance",8.5,687
tt1578873,tt4575924,Pretty Little Liars,"Game Over, Charles",10,6,2015,60,"Drama,Mystery,Romance",4.7,3653
tt1578873,tt4656710,Pretty Little Liars,FrAmed,8,6,2015,43,"Drama,Mystery,Romance",8.2,496
tt1578873,tt4656878,Pretty Little Liars,Of Late I Think of Rosewood,11,6,2016,44,"Drama,Mystery,Romance",7.7,597
tt1578873,tt4656880,Pretty Little Liars,"Hush, Hush, Sweet Liars",20,6,2016,42,"Drama,Mystery,Romance",8,605
tt1578873,tt4728294,Pretty Little Liars,Til DeAth Do Us PArt,20,7,2017,87,"Drama,Mystery,Romance",5.7,1428
tt1578873,tt4831666,Pretty Little Liars,Charlotte's Web,12,6,2016,42,"Drama,Mystery,Romance",7.2,466
tt1578873,tt4843368,Pretty Little Liars,The Gloves Are On,13,6,2016,42,"Drama,Mystery,Romance",7.4,454
tt1578873,tt4859634,Pretty Little Liars,Do Not Disturb,15,6,2016,42,"Drama,Mystery,Romance",7.3,413
tt1578873,tt4859638,Pretty Little Liars,"New Guys, New Lies",14,6,2016,40,"Drama,Mystery,Romance",7.2,421
tt1578873,tt4859640,Pretty Little Liars,We've All Got Baggage,17,6,2016,42,"Drama,Mystery,Romance",7,393
tt1578873,tt4859642,Pretty Little Liars,Where Somebody Waits for Me,16,6,2016,42,"Drama,Mystery,Romance",7.1,394
tt1578873,tt4859644,Pretty Little Liars,Burn This,18,6,2016,42,"Drama,Mystery,Romance",7.6,385
tt1578873,tt4859646,Pretty Little Liars,Did You Miss Me?,19,6,2016,39,"Drama,Mystery,Romance",7.6,390
tt1578873,tt5537910,Pretty Little Liars,Bedlam,2,7,2016,42,"Drama,Mystery,Romance",7.1,434
tt1578873,tt5537914,Pretty Little Liars,The Talented Mr. Rollins,3,7,2016,42,"Drama,Mystery,Romance",8.3,457
tt1578873,tt5537920,Pretty Little Liars,"Hit and Run, Run, Run",4,7,2016,42,"Drama,Mystery,Romance",8.2,461
tt1578873,tt5537924,Pretty Little Liars,Wanted: Dead or Alive,6,7,2016,42,"Drama,Mystery,Romance",8.1,375
tt1578873,tt5537926,Pretty Little Liars,Along Comes Mary,5,7,2016,42,"Drama,Mystery,Romance",7.5,387
tt1578873,tt5537930,Pretty Little Liars,Original G'A'ngsters,7,7,2016,42,"Drama,Mystery,Romance",8,365
tt1578873,tt5537934,Pretty Little Liars,Exes and OMGs,8,7,2016,42,"Drama,Mystery,Romance",7.5,391
tt1578873,tt5537938,Pretty Little Liars,The Wrath of Kahn,9,7,2016,42,"Drama,Mystery,Romance",8,372
tt1578873,tt5537940,Pretty Little Liars,The DArkest Knight,10,7,2016,41,"Drama,Mystery,Romance",8.5,712
tt1578873,tt5537948,Pretty Little Liars,Playtime,11,7,2017,42,"Drama,Mystery,Romance",7.9,415
tt1578873,tt5537956,Pretty Little Liars,These Boots Were Made for Stalking,12,7,2017,42,"Drama,Mystery,Romance",7.2,341
tt1578873,tt5537968,Pretty Little Liars,Power Play,14,7,2017,43,"Drama,Mystery,Romance",8.4,403
tt1578873,tt5537970,Pretty Little Liars,Hold Your Piece,13,7,2017,42,"Drama,Mystery,Romance",7.7,338
tt1578873,tt5537988,Pretty Little Liars,The Glove That Rocks the Cradle,16,7,2017,43,"Drama,Mystery,Romance",8.1,335
tt1578873,tt5537990,Pretty Little Liars,In the Eye Abides the Heart,15,7,2017,43,"Drama,Mystery,Romance",8,390
tt1578873,tt5538002,Pretty Little Liars,Choose or Lose,18,7,2017,42,"Drama,Mystery,Romance",8.6,394
tt1578873,tt5538004,Pretty Little Liars,Driving Miss Crazy,17,7,2017,43,"Drama,Mystery,Romance",8,328
tt1578873,tt5538006,Pretty Little Liars,"Farewell, My Lovely",19,7,2017,42,"Drama,Mystery,Romance",8.6,429
tt1586680,tt1589573,Shameless,Pilot,1,1,2011,58,"Comedy,Drama",8.6,2135
tt1586680,tt1717968,Shameless,Frank the Plank,2,1,2011,54,"Comedy,Drama",8.3,1726
tt1586680,tt1732475,Shameless,Aunt Ginger,3,1,2011,51,"Comedy,Drama",8.6,1644
tt1586680,tt1733025,Shameless,Casey Casden,4,1,2011,44,"Comedy,Drama",8.6,1569
tt1586680,tt1744244,Shameless,Three Boys,5,1,2011,43,"Comedy,Drama",8.2,1510
tt1586680,tt1751740,Shameless,Killer Carl,6,1,2011,49,"Comedy,Drama",8.3,1467
tt1586680,tt1812445,Shameless,"Father Frank, Full of Grace",12,1,2011,50,"Comedy,Drama",9,1532
tt1586680,tt1812446,Shameless,It's Time to Kill the Turtle,8,1,2011,46,"Comedy,Drama",8.7,1409
tt1586680,tt1812447,Shameless,But at Last Came a Knock,9,1,2011,50,"Comedy,Drama",8.8,1459
tt1586680,tt1814409,Shameless,Nana Gallagher Had an Affair,10,1,2011,48,"Comedy,Drama",8.7,1385
tt1586680,tt1814410,Shameless,Daddyz Girl,11,1,2011,45,"Comedy,Drama",8.7,1401
tt1586680,tt1814411,Shameless,"Frank Gallagher: Loving Husband, Devoted Father",7,1,2011,43,"Comedy,Drama",8.5,1439
tt1586680,tt1988453,Shameless,Summertime,1,2,2012,52,"Comedy,Drama",8.4,1475
tt1586680,tt2004908,Shameless,Summer Loving,2,2,2012,52,"Comedy,Drama",8.2,1367
tt1586680,tt2048583,Shameless,Can I Have a Mother,6,2,2012,53,"Comedy,Drama",8.7,1246
tt1586680,tt2064556,Shameless,A Bottle of Jean Nate,7,2,2012,48,"Comedy,Drama",8.3,1239
tt1586680,tt2080942,Shameless,Hurricane Monica,9,2,2012,51,"Comedy,Drama",8.5,1257
tt1586680,tt2091073,Shameless,Just Like the Pilgrims Intended,11,2,2012,50,"Comedy,Drama",9.2,1629
tt1586680,tt2093744,Shameless,A Great Cause,10,2,2012,54,"Comedy,Drama",8.7,1225
tt1586680,tt2104602,Shameless,Fiona Interrupted,12,2,2012,56,"Comedy,Drama",8.9,1368
tt1586680,tt2105878,Shameless,Parenthood,8,2,2012,54,"Comedy,Drama",8.8,1243
tt1586680,tt2108266,Shameless,I'll Light a Candle for You Every Day,3,2,2012,47,"Comedy,Drama",8.4,1335
tt1586680,tt2108267,Shameless,A Beautiful Mess,4,2,2012,53,"Comedy,Drama",8.7,1295
tt1586680,tt2108268,Shameless,Father's Day,5,2,2012,53,"Comedy,Drama",8.5,1257
tt1586680,tt2316912,Shameless,El Gran Cañon,1,3,2013,59,"Comedy,Drama",8.8,1350
tt1586680,tt2316918,Shameless,The American Dream,2,3,2013,56,"Comedy,Drama",8.7,1249
tt1586680,tt2316924,Shameless,May I Trim Your Hedges?,3,3,2013,53,"Comedy,Drama",8.9,1352
tt1586680,tt2316926,Shameless,The Helpful Gallaghers,4,3,2013,51,"Comedy,Drama",8.7,1249
tt1586680,tt2316928,Shameless,The Sins of My Caretaker,5,3,2013,56,"Comedy,Drama",8.9,1292
tt1586680,tt2386512,Shameless,Cascading Failures,6,3,2013,54,"Comedy,Drama",9,1320
tt1586680,tt2666306,Shameless,A Long Way from Home,7,3,2013,52,"Comedy,Drama",8.8,1209
tt1586680,tt2666310,Shameless,Where There's a Will,8,3,2013,54,"Comedy,Drama",8.6,1165
tt1586680,tt2666312,Shameless,Civil Wrongs,10,3,2013,51,"Comedy,Drama",8.6,1159
tt1586680,tt2666314,Shameless,Order Room Service,11,3,2013,54,"Comedy,Drama",8.9,1223
tt1586680,tt2666316,Shameless,Frank the Plumber,9,3,2013,56,"Comedy,Drama",9.1,1269
tt1586680,tt2747042,Shameless,Survival of the Fittest,12,3,2013,57,"Comedy,Drama",9.3,1510
tt1586680,tt2785156,Shameless,Simple Pleasures,1,4,2014,56,"Comedy,Drama",8.5,1314
tt1586680,tt3332046,Shameless,Strangers on a Train,4,4,2014,56,"Comedy,Drama",8.8,1222
tt1586680,tt3380306,Shameless,"Like Father, Like Daughter",3,4,2014,55,"Comedy,Drama",8.7,1194
tt1586680,tt3391558,Shameless,"A Jailbird, Invalid, Martyr, Cutter, Retard, and Parasitic Twin",7,4,2014,50,"Comedy,Drama",9.1,1340
tt1586680,tt3391660,Shameless,My Oldest Daughter,2,4,2014,49,"Comedy,Drama",8.7,1217
tt1586680,tt3437538,Shameless,There's the Rub,5,4,2014,51,"Comedy,Drama",9.3,1474
tt1586680,tt3437540,Shameless,Iron City,6,4,2014,56,"Comedy,Drama",9.1,1322
tt1586680,tt3478768,Shameless,The Legend of Bonnie and Carl,9,4,2014,53,"Comedy,Drama",9.2,1383
tt1586680,tt3507312,Shameless,Hope Springs Paternal,8,4,2014,55,"Comedy,Drama",9,1292
tt1586680,tt3507316,Shameless,Emily,11,4,2014,49,"Comedy,Drama",9.5,1869
tt1586680,tt3507322,Shameless,"Liver, I Hardly Know Her",10,4,2014,51,"Comedy,Drama",9,1252
tt1586680,tt3547068,Shameless,Milk of the Gods,1,5,2015,55,"Comedy,Drama",8.6,1359
tt1586680,tt3570280,Shameless,Lazarus,12,4,2014,57,"Comedy,Drama",9.6,3028
tt1586680,tt3858934,Shameless,The Two Lisas,3,5,2015,53,"Comedy,Drama",8.9,1324
tt1586680,tt3858936,Shameless,I'm the Liver,2,5,2015,54,"Comedy,Drama",8.7,1242
tt1586680,tt3878444,Shameless,"A Night to Remem-- Wait, What?",4,5,2015,52,"Comedy,Drama",9,1342
tt1586680,tt3902188,Shameless,Love Songs (In the Key of Gallagher),12,5,2015,59,"Comedy,Drama",8.2,1736
tt1586680,tt3904378,Shameless,Rite of Passage,5,5,2015,51,"Comedy,Drama",9.1,1378
tt1586680,tt3953104,Shameless,Crazy Love,6,5,2015,57,"Comedy,Drama",9.4,1915
tt1586680,tt3979142,Shameless,Tell Me You F**King Need Me,7,5,2015,51,"Comedy,Drama",8.9,1276
tt1586680,tt4056348,Shameless,Uncle Carl,8,5,2015,52,"Comedy,Drama",9.1,1310
tt1586680,tt4079958,Shameless,South Side Rules,10,5,2015,53,"Comedy,Drama",9.1,1290
tt1586680,tt4080744,Shameless,Carl's First Sentencing,9,5,2015,58,"Comedy,Drama",9.2,1417
tt1586680,tt4112036,Shameless,Drugs Actually,11,5,2015,55,"Comedy,Drama",9.2,1362
tt1586680,tt4368544,Shameless,I Only Miss Her When I'm Breathing,1,6,2016,57,"Comedy,Drama",8.7,1299
tt1586680,tt4393194,Shameless,Familia Supra Gallegorious Omnia!,12,6,2016,56,"Comedy,Drama",9.1,1243
tt1586680,tt4815168,Shameless,#AbortionRules,2,6,2016,55,"Comedy,Drama",8.3,1186
tt1586680,tt4850056,Shameless,"Going Once, Going Twice",4,6,2016,57,"Comedy,Drama",8.8,1126
tt1586680,tt4881556,Shameless,The F Word,3,6,2016,53,"Comedy,Drama",8.8,1195
tt1586680,tt5037490,Shameless,Refugees,5,6,2016,55,"Comedy,Drama",8.7,1110
tt1586680,tt5056040,Shameless,NSFW,6,6,2016,54,"Comedy,Drama",8.8,1232
tt1586680,tt5090596,Shameless,Pimp's Paradise,7,6,2016,53,"Comedy,Drama",8.3,1069
tt1586680,tt5152654,Shameless,Be a Good Boy. Come for Grandma,8,6,2016,57,"Comedy,Drama",8.7,1029
tt1586680,tt5159602,Shameless,A Yurt of One's Own,9,6,2016,54,"Comedy,Drama",8.9,1092
tt1586680,tt5205752,Shameless,Paradise Lost,10,6,2016,49,"Comedy,Drama",8.6,993
tt1586680,tt5208858,Shameless,Sleep No More,11,6,2016,50,"Comedy,Drama",9.1,1118
tt1586680,tt5338242,Shameless,Hiraeth,1,7,2016,54,"Comedy,Drama",8.8,1135
tt1586680,tt5507134,Shameless,Requiem for a Slut,12,7,2016,60,"Comedy,Drama",9.4,1464
tt1586680,tt5521840,Shameless,"Swipe, Fuck, Leave",2,7,2016,50,"Comedy,Drama",8.5,1033
tt1586680,tt5585914,Shameless,Home Sweet Homeless Shelter,3,7,2016,55,"Comedy,Drama",8.7,996
tt1586680,tt5602264,Shameless,I Am A Storm,4,7,2016,55,"Comedy,Drama",8.8,1084
tt1586680,tt5638836,Shameless,Own Your Shit,5,7,2016,53,"Comedy,Drama",8.4,963
tt1586680,tt5678448,Shameless,The Defenestration of Frank,6,7,2016,58,"Comedy,Drama",8.8,950
tt1586680,tt5688526,Shameless,You'll Never Ever Get a Chicken in Your Whole Entire Life,7,7,2016,54,"Comedy,Drama",8.5,971
tt1586680,tt5745128,Shameless,"You Sold Me the Laundromat, Remember?",8,7,2016,54,"Comedy,Drama",9.3,1247
tt1586680,tt5745132,Shameless,Ouroboros,9,7,2016,52,"Comedy,Drama",8.8,968
tt1586680,tt5745134,Shameless,Ride or Die,10,7,2016,55,"Comedy,Drama",9.1,1179
tt1586680,tt5745136,Shameless,Happily Ever After,11,7,2016,56,"Comedy,Drama",9.4,1396
tt1586680,tt6347410,Shameless,We Become What We... Frank!,1,8,2017,55,"Comedy,Drama",8.6,818
tt1586680,tt6349112,Shameless,Where's My Meth?,2,8,2017,55,"Comedy,Drama",8.4,617
tt1586680,tt6360832,Shameless,God Bless Her Rotting Soul,3,8,2017,53,"Comedy,Drama",9.1,781
tt1586680,tt6360834,Shameless,Sleepwalking,12,8,2018,57,"Comedy,Drama",8.4,522
tt1586680,tt6402814,Shameless,Fuck Paying It Forward,4,8,2017,53,"Comedy,Drama",8.7,596
tt1586680,tt6423672,Shameless,The (Mis)Education of Liam Fergus Beircheart Gallagher,5,8,2017,58,"Comedy,Drama",8.4,535
tt1586680,tt6428796,Shameless,Icarus Fell and Rusty Ate Him,6,8,2017,54,"Comedy,Drama",8.5,544
tt1586680,tt6428798,Shameless,A Gallagher Pedicure,11,8,2018,53,"Comedy,Drama",8.7,567
tt1586680,tt6428800,Shameless,Church of Gay Jesus,10,8,2018,57,"Comedy,Drama",8,471
tt1586680,tt6428802,Shameless,Occupy Fiona,7,8,2017,54,"Comedy,Drama",8.3,517
tt1586680,tt6428804,Shameless,Frank's Northern Shuttle Express,8,8,2017,55,"Comedy,Drama",8.3,513
tt1586680,tt6428808,Shameless,The Fugees,9,8,2018,57,"Comedy,Drama",8.2,479
tt1586680,tt7613412,Shameless,Episode #9.1,1,9,2018,NA,"Comedy,Drama",NA,NA
tt1586680,tt8245452,Shameless,Episode #9.2,2,9,2018,NA,"Comedy,Drama",NA,NA
tt1586680,tt8245454,Shameless,Episode #9.3,3,9,2018,NA,"Comedy,Drama",NA,NA
tt1586680,tt8245456,Shameless,Episode #9.4,4,9,2018,NA,"Comedy,Drama",NA,NA
tt1586680,tt8245464,Shameless,Episode #9.5,5,9,2018,NA,"Comedy,Drama",NA,NA
tt1586680,tt8245466,Shameless,Episode #9.6,6,9,2018,NA,"Comedy,Drama",NA,NA
tt1586680,tt8245468,Shameless,Episode #9.8,8,9,2018,NA,"Comedy,Drama",NA,NA
tt1586680,tt8245470,Shameless,Episode #9.7,7,9,2018,NA,"Comedy,Drama",NA,NA
tt1586680,tt8245474,Shameless,Episode #9.9,9,9,2018,NA,"Comedy,Drama",NA,NA
tt1586680,tt8245476,Shameless,Episode #9.10,10,9,2018,NA,"Comedy,Drama",NA,NA
tt1586680,tt8245478,Shameless,Episode #9.11,11,9,2018,NA,"Comedy,Drama",NA,NA
tt1586680,tt8245480,Shameless,Episode #9.12,12,9,2018,NA,"Comedy,Drama",NA,NA
tt1606375,tt1608844,Downton Abbey,Episode #1.1,1,1,2010,66,"Drama,Romance",8.4,1716
tt1606375,tt1617361,Downton Abbey,Episode #1.2,2,1,2010,47,"Drama,Romance",8.4,1344
tt1606375,tt1617362,Downton Abbey,Episode #1.3,3,1,2010,47,"Drama,Romance",8.5,1279
tt1606375,tt1617363,Downton Abbey,Episode #1.4,4,1,2010,47,"Drama,Romance",8.3,1169
tt1606375,tt1617364,Downton Abbey,Episode #1.5,5,1,2010,49,"Drama,Romance",8.6,1138
tt1606375,tt1617365,Downton Abbey,Episode #1.6,6,1,2010,48,"Drama,Romance",8.6,1140
tt1606375,tt1617366,Downton Abbey,Episode #1.7,7,1,2010,64,"Drama,Romance",8.9,1191
tt1606375,tt1821819,Downton Abbey,Episode #2.1,1,2,2011,67,"Drama,Romance",8.7,1181
tt1606375,tt1846043,Downton Abbey,Episode #2.2,2,2,2011,53,"Drama,Romance",8.3,986
tt1606375,tt1852308,Downton Abbey,Episode #2.3,3,2,2011,53,"Drama,Romance",8.3,950
tt1606375,tt1852309,Downton Abbey,Episode #2.4,4,2,2011,53,"Drama,Romance",8.4,980
tt1606375,tt1852310,Downton Abbey,Episode #2.5,5,2,2011,53,"Drama,Romance",8.5,961
tt1606375,tt1852311,Downton Abbey,Episode #2.6,6,2,2011,53,"Drama,Romance",8.2,953
tt1606375,tt1852312,Downton Abbey,Episode #2.7,7,2,2011,53,"Drama,Romance",8.4,950
tt1606375,tt1852313,Downton Abbey,Episode #2.8,8,2,2011,67,"Drama,Romance",8.8,1025
tt1606375,tt2013429,Downton Abbey,Christmas at Downton Abbey,9,2,2011,93,"Drama,Romance",9.1,1538
tt1606375,tt2114648,Downton Abbey,Episode #3.1,1,3,2012,68,"Drama,Romance",8.6,1294
tt1606375,tt2374958,Downton Abbey,Episode #3.2,2,3,2012,48,"Drama,Romance",8.2,924
tt1606375,tt2385216,Downton Abbey,Episode #3.3,3,3,2012,48,"Drama,Romance",8.5,901
tt1606375,tt2385222,Downton Abbey,Episode #3.4,4,3,2012,48,"Drama,Romance",8.1,870
tt1606375,tt2385244,Downton Abbey,Episode #3.5,5,3,2012,50,"Drama,Romance",9,1089
tt1606375,tt2385246,Downton Abbey,Episode #3.6,6,3,2012,48,"Drama,Romance",8.3,852
tt1606375,tt2385260,Downton Abbey,Episode #3.7,7,3,2012,48,"Drama,Romance",8.2,844
tt1606375,tt2385266,Downton Abbey,Episode #3.8,8,3,2012,67,"Drama,Romance",8.4,907
tt1606375,tt2385306,Downton Abbey,A Journey to the Highlands,9,3,2012,92,"Drama,Romance",8.2,1296
